432	1431	0	0	0	0	0	1	1	13	32	33
433	1432	0	0	0	0	0	1	0	12	29	38
434	1433	0	0	0	0	0	1	1	9	29	40
435	1434	0	0	0	0	0	0	1	10	31	38
436	1435	0	0	0	0	0	0	1	7	30	42
437	1436	0	0	0	0	0	0	1	5	33	41
438	1437	0	0	0	0	0	0	1	10	29	40
439	1438	0	0	0	0	0	0	1	13	30	36
440	1439	0	0	0	0	0	1	0	12	32	35
441	1440	0	0	0	0	0	0	1	7	33	39
442	1441	0	0	0	0	0	0	1	10	29	40
443	1442	0	0	0	0	0	0	1	8	33	38
444	1443	0	0	0	0	0	0	1	8	29	42
445	1444	0	0	0	0	0	0	0	13	28	39
446	1445	0	0	0	0	0	0	0	4	35	41
447	1446	0	0	0	0	0	0	0	12	30	38
448	1447	0	0	0	0	0	0	1	7	31	41
449	1448	0	0	0	0	0	0	1	6	33	40
450	1449	0	0	0	0	0	0	2	13	38	27
451	1450	0	0	0	0	0	0	2	21	31	26
452	1451	0	0	0	0	0	0	2	20	33	25
453	1452	0	0	0	0	0	0	2	19	37	22
454	1453	0	0	0	0	0	0	2	15	38	25
455	1454	0	0	0	0	0	0	2	12	40	26
456	1455	0	0	0	0	0	0	0	20	38	22
457	1456	0	0	0	0	0	0	2	20	37	21
458	1457	0	0	0	0	1	21	28	23	7	0
459	1458	0	0	0	0	2	23	29	22	4	0
460	1459	0	0	0	0	1	22	30	25	2	0
461	1460	0	0	0	0	4	21	29	21	5	0
462	1461	0	0	0	2	4	20	30	20	4	0
463	1462	0	0	0	1	0	23	31	23	2	0
464	1463	0	0	0	0	4	20	30	23	3	0
465	1464	0	0	0	0	4	21	29	21	5	0
466	1465	0	0	0	3	4	22	27	20	4	0
467	1466	0	0	0	1	2	20	31	21	5	0
468	1467	0	0	0	1	5	21	30	20	3	0
469	1468	0	0	0	3	6	20	28	20	3	0
470	1469	0	0	0	3	3	20	28	20	6	0
471	1470	0	0	0	0	0	21	31	22	6	0
472	1471	0	0	0	0	5	20	30	20	5	0
473	1472	0	0	0	0	6	21	29	20	4	0
474	1473	0	0	0	0	7	20	28	19	6	0
475	1474	0	0	0	0	0	21	31	25	3	0
476	1475	0	0	0	0	2	20	30	23	5	0
477	1476	0	0	0	0	4	21	29	20	6	0
478	1477	0	0	0	0	4	20	29	20	7	0
479	1478	0	0	0	2	22	31	21	4	0	0
480	1479	0	0	0	4	20	30	21	5	0	0
481	1480	0	0	0	2	21	27	20	10	0	0
482	1481	0	0	0	4	20	28	21	7	0	0
483	1482	0	0	0	3	21	29	22	5	0	0
484	1483	0	0	0	5	20	28	21	6	0	0
485	1484	0	0	0	5	21	26	20	8	0	0
486	1485	0	0	0	1	20	28	23	8	0	0
487	1486	0	0	0	0	21	30	25	4	0	0
488	1487	0	0	0	3	22	29	21	5	0	0
489	1488	0	0	0	7	21	26	22	4	0	0
490	1489	0	0	1	4	20	28	20	7	0	0
491	1490	0	0	0	3	22	29	21	5	0	0
492	1491	0	0	1	3	20	28	21	4	3	0
493	1492	0	0	0	6	19	29	20	5	1	0
494	1493	0	0	0	4	20	30	20	6	0	0
495	1494	0	0	0	7	19	28	19	7	0	0
496	1495	0	0	0	4	20	29	19	8	0	0
497	1496	0	0	0	7	20	27	20	6	0	0
498	1497	0	0	0	3	21	28	21	7	0	0
499	1498	0	0	0	1	20	29	22	8	0	0
500	1499	0	0	4	20	30	18	7	1	0	0
501	1500	0	0	3	18	31	20	8	0	0	0
502	1501	0	0	3	19	30	20	7	1	0	0
503	1502	0	0	4	21	29	21	5	0	0	0
504	1503	0	0	4	22	28	19	7	0	0	0
505	1504	0	0	4	20	28	20	8	0	0	0
506	1505	0	0	4	18	31	21	6	0	0	0
507	1506	0	0	4	19	28	22	7	0	0	0
508	1507	0	0	3	21	29	21	6	0	0	0
509	1508	0	0	5	20	30	19	5	1	0	0
510	1509	0	0	7	19	28	20	4	2	0	0
511	1510	0	0	6	18	29	19	7	1	0	0
512	1511	0	0	5	17	29	18	8	3	0	0
513	1512	0	0	5	20	29	21	5	0	0	0
514	1513	0	0	4	22	27	25	2	0	0	0
515	1514	0	0	3	21	26	23	5	2	0	0
516	1515	0	0	4	21	28	26	1	0	0	0
517	1516	0	0	3	20	28	26	3	0	0	0
518	1517	0	0	5	21	27	23	4	0	0	0
519	1518	0	0	3	20	29	25	3	0	0	0
520	1519	0	0	3	21	20	28	6	1	1	0
521	1520	0	4	27	28	21	0	0	0	0	0
522	1521	0	4	26	29	20	1	0	0	0	0
523	1522	0	3	25	29	20	3	0	0	0	0
524	1523	0	5	23	28	19	5	0	0	0	0
525	1524	0	4	24	29	20	3	0	0	0	0
526	1525	0	5	21	30	21	3	0	0	0	0
527	1526	0	5	23	29	20	3	0	0	0	0
528	1527	0	4	24	29	21	2	0	0	0	0
529	1528	0	3	23	30	20	4	0	0	0	0
530	1529	0	4	23	29	17	7	0	0	0	0
531	1530	0	5	22	27	18	6	2	0	0	0
532	1531	2	7	21	25	17	5	3	0	0	0
533	1532	1	8	21	26	16	6	2	0	0	0
534	1533	2	9	21	27	20	1	0	0	0	0
535	1534	0	8	20	29	23	0	0	0	0	0
536	1535	2	7	20	29	22	0	0	0	0	0
537	1536	2	9	20	28	21	0	0	0	0	0
538	1537	0	3	9	20	27	21	0	0	0	0
539	1538	0	0	2	9	21	28	20	0	0	0
540	1539	1	2	8	20	28	20	1	0	0	0
541	1540	0	0	7	21	29	21	2	0	0	0
542	1541	7	10	21	29	12	1	0	0	0	0
543	1542	5	12	20	28	13	2	0	0	0	0
544	1543	3	12	22	29	14	0	0	0	0	0
545	1544	4	11	21	30	14	0	0	0	0	0
546	1545	5	10	20	30	15	0	0	0	0	0
547	1546	5	12	20	28	14	1	0	0	0	0
548	1547	8	9	19	29	15	0	0	0	0	0
549	1548	2	12	20	30	16	0	0	0	0	0
550	1549	2	12	21	31	14	0	0	0	0	0
551	1550	4	11	22	28	15	0	0	0	0	0
552	1551	2	13	21	29	15	0	0	0	0	0
553	1552	2	12	20	29	17	0	0	0	0	0
554	1553	1	11	23	30	15	0	0	0	0	0
555	1554	10	17	20	29	4	0	0	0	0	0
556	1555	11	14	17	30	8	0	0	0	0	0
557	1556	10	15	19	29	7	0	0	0	0	0
558	1557	11	16	18	28	7	0	0	0	0	0
559	1558	10	15	17	28	10	0	0	0	0	0
560	1559	0	1	15	21	29	14	0	0	0	0
